Song_id,Echo_song_id,Echo_artist_id,Artist,Title,MBID,Valence,Arousal,energy,liveliness,tempo,speechiness,acousticness,danceability,instrumental,loudness,valence,key,mode,time,key,Chord_progression
47255,SOMDBNZ13722F4624F,ARMI28P1187B998512,Bruce Springsteen,Across the border,70248960-cb53-4ea4-943a-edb18f7d336f,233104,255000,0.87924,0.84965,95.99,0.043531,0.006211,0.58522,0.004229,-5.316,0.8733,7,1,4,Ga,Aam|Gaj|Faj|Gaj|Dam|Faj|Daj|Faj|Gaj|Dam|Faj|Bam|Caj|Bam|Caj|Gaj|Caj|Daj|Faj|Caj|Cam
124759,SOSJDEN12AF72A05DD,ARP152K1187B9AE63A,Everlast,Anyone,ca39d50f-9885-420e-88d6-9c3f64038773,233104,255000,0.5569,0.120336,133.717,0.046601,0.487022,0.313306,0.194146,-8.422,0.184149,2,1,4,Da,Caj|Eaj|Eam|Fam|Gaj|Abm|Gaj|Eam|Faj|Eam|Gaj|Aam|Gaj|Bbj|Eam|Gaj|Fam|Gam|Dam|Faj|Aam|Gaj|Faj|Caj|Aam|Eam|Gaj|Caj|Eam|Bam|Dam|Gaj|Caj|Eaj|Eam|Caj|Gaj|Caj|Bam|Faj|Gaj|Caj|Eaj|Faj|Gaj|Bbj|Caj|Aam|Gam|Gaj|Fam|Caj|Aam|Gaj|Caj|Gaj|Bam|Dam|Gaj|Caj|Gaj|Eam|Dam|Caj|Gaj|Bbj|Gaj|Eam|Gaj|Eam|Gaj|Faj
43741,SOERERK12A8C13ACB2,ARAO91X1187B98CCA4,Tracy Chapman,Be and Be Not Afraid,1129817c-488a-4096-80c1-77fc1b107c93,233104,255000,0.192627,0.124247,108.937,0.028824,0.84068,0.649536,0.00042,-16.385,0.260555,0,1,3,Ca,Eam|Cam|Gaj|Aam|Eam|Gaj|Gam|Gaj|Eam|Gaj|Aam|Daj|Gaj|Aam|Gaj|Aam|Gaj|Eam|Bam|Daj|Gaj|Caj|Gaj|Aam|Gaj|Caj|Gaj|Eam|Gaj|Aam|Gaj|Caj|Gaj|Bam|Eam|Gaj|Caj|Gaj|Eam|Gaj|Dbm
55949,SONBLYK12AF729D792,AR4KS8C1187FB4CF3D,Tori Amos,Cloud on My Tongue [Live],c0b2500e-0cef-4130-869d-732b23ed9df5,233104,269000,0.261181,0.868749,94.752,0.028283,0.983993,0.405407,0.005086,-12.702,0.486275,3,0,4,Eb,Caj|Fam|Caj|Fam|Caj|Faj|Caj|Abj|Bbm|Faj|Bbj|Faj|Bbj|Cam|Ebj|Bbj|Cam|Ebj|Bbj|Ebj|Caj|Fam|Caj|Faj|Caj|Cam|Ebj|Faj|Ebj|Bbj|Ebj|Gam|Ebj|Fam|Cam|Gam|Ebj|Gam|Ebj|Caj|Fam|Caj|Bbj|Cam|Faj|Fam|Cam|Abj|Bbj|Gam|Ebj|Bbj|Gam|Fam|Cam|Gam|Ebj|Gam|Ebj|Cam|Ebj|Fam|Ebj|Gam|Abj|Gam|Ebj|Bbj|Cam|Bbj|Caj|Ebj|Bbm|Fam|Eaj
91829,SOMAPZP144F4DE6D41,AR73S4G1187B9A03C2,OneRepublic,Come Home,8aafd46e-f5d3-4923-8da1-43c0a296947f,233104,269000,0.155052,0.102532,75.003,0.028616,0.947266,0.521491,9.00E-06,-12.147,0.155973,0,1,4,Ca,Caj|Aam|Caj|Gaj|Aam|Caj|Eam|Aam|Dam|Gaj|Dam|Gaj|Eam|Faj|Eam|Faj|Caj|Dam|Caj|Gaj|Aam|Caj|Aam|Gaj|Caj|Eam|Aam|Caj|Eam|Aam|Dam|Bam|Gaj|Aam|Eam|Caj|Faj|Aam|Fam|Caj|Gaj|Cam|Aam|Caj|Dam|Faj|Caj|Dam|Caj|Gaj|Faj|Caj|Faj|Aam|Caj|Gaj|Cam|Faj|Eam|Aam|Caj
122981,SOLTRPF13129A9129A,ARJ652S1187FB544B6,City and Colour,Forgive Me,b1003bf1-25b8-41f4-a783-36060f987913,233104,269000,0.288886,0.342126,143.354,0.035143,0.793608,0.404649,0,-11.451,0.156737,11,0,3,Ba,Gaj|Dbm|Baj|Ebj|Abm|Bbm|Bbj|Ebj|Cam|Ebj|Bbj|Gam|Bbj|Abj|Dam|Bbj|Gam|Bbj|Cam|Bbj|Cam|Bbj|Cam|Abj|Cam|Abm|Cam
72613,SOASSBI149356D9348,ARBHCP31187FB4D417,Antony and the Johnsons,Hope There's Someone,90cc2464-234e-4da0-b39b-576f36e633bc,233104,255000,0.265658,0.692228,147.737,0.042257,0.968037,0.326245,0.04329,-13.401,0.234474,8,1,4,Ab,Caj|Aam|Aaj|Aam|Caj|Aam|Gaj|Aam|Faj|Aam|Faj|Daj|Aam|Gaj|Aam|Eaj|Gaj|Caj|Aam|Bbj|Aam|Eaj|Gaj|Aam|Aaj|Aam|Gaj|Aam|Caj|Aam|Gaj|Caj|Aam|Caj|Aam|Gaj|Aam|Caj|Dbj|Ebj|Faj|Cam|Dbj|Ebj|Cam|Fam|Dbj|Ebj|Fam|Dbj|Ebj|Cam|Abj|Ebj|Fam|Abj|Dbj|Bbm|Ebj|Gbj|Caj|Fam|Gbm|Daj|Bbj|Dbj|Baj|Cam
21051,SOYHTOM135C26972C5,AR7N7MI1187FB46935,Sade,I Couldn't Love You More,67930b3e-e00b-469f-8c74-fd69f20522ec,233104,269000,0.160382,0.122064,98.141,0.030673,0.789829,0.748677,0.226953,-18.744,0.20686,7,1,4,Ga,Gaj|Caj|Faj|Cam|Caj|Faj|Cam|Faj|Cam|Faj|Gaj|Faj|Gaj|Caj|Cam|Faj|Fam|Cam|Caj|Fam|Gaj|Bam|Bbj|Faj|Gaj|Fam|Faj|Gaj|Bam|Gaj|Bbj|Fam|Caj|Faj|Fam|Gaj|Faj|Caj|Bam|Faj|Fam|Faj|Gaj|Caj|Fam|Gaj|Fam|Gaj|Caj|Fam|Faj|Gaj|Bam|Fam|Caj|Fam|Bbm|Cam|Bam|Caj|Faj|Fam|Caj|Ebm|Bbm|Caj|Faj|Cam
40458,SOCVENB1411C47F12F,ARWLT1T1187B99B4CC,Grant Green,Idle Moments,1a88b270-d763-48d5-a62c-2bb9cabb140c,233104,269000,0.10993,0.097969,115.956,0.05568,0.943212,0.59992,0.368506,-17.392,0.185706,0,0,4,Ca,Cam|Dbj|Eam|Cam|Dbj|Gaj|Cam|Fam|Abj|Fam|Dbj|Gaj|Cam|Gaj|Gam|Gbj|Cam|Dbj|Gaj|Fam|Ebj|Bam|Gaj|Cam|Bbj|Gaj|Cam|Gam|Gaj|Cam|Fam|Gaj|Abj|Gam|Ebm|Gaj|Cam|Bam|Daj|Cam|Gam|Gaj|Cam|Fam|Gaj|Ebj|Cam|Gam|Ebm|Cam|Gam|Gaj|Cam|Dbj|Gaj|Cam|Fam|Cam|Gam|Ebj|Cam|Abj|Gaj|Cam|Dam|Gaj|Cam|Bbm|Gam|Cam|Fam|Bbj|Gam|Abj|Gaj|Abm|Gam|Cam|Dbj|Gam|Cam|Gaj|Caj|Aam|Gaj|Cam|Fam|Gaj|Abj|Baj|Cam|Gam|Fam|Gam|Gbj|Cam|Gaj|Abj|Dam|Gaj|Caj|Eam|Gaj|Bbj|Fam|Gam|Cam|Caj|Cam|Fam|Daj|Gam|Cam|Abj|Dbj|Cam|Caj|Fam|Cam|Fam|Eam|Bam|Ebm|Gaj|Fam|Cam|Caj|Cam|Bbj|Fam|Cam|Gam|Bbj|Cam|Caj|Bbj|Gaj|Dbj|Ebm|Abj|Dbm|Gaj|Gbm|Cam|Bam|Gam|Bbm|Fam|Cam|Bbm|Dbj|Caj|Cam|Fam|Gaj|Dbj|Fam|Dam|Dbm|Cam|Caj|Daj|Gaj|Cam|Daj|Gaj|Caj|Fam|Gaj|Ebj|Cam|Fam|Abm|Bbm|Gaj|Gam|Fam|Cam|Caj|Cam|Caj|Gaj|Dam|Ebj|Cam|Caj|Daj|Aaj|Dbj|Cam|Eam|Fam|Eam|Gam|Ebj|Fam|Gaj|Cam|Gbj|Gam|Cam|Eam|Cam|Dbj|Fam|Cam|Dbj|Gaj|Caj|Cam|Dbj|Abj|Dbj|Ebm|Daj|Cam|Gaj|Dam
34049,SODFRKZ144B1D3FAB6,AR2UWUD1187B9B3B01,Nina Simone,Lilac Wine,2944824d-4c26-476f-a981-be849081942f,233104,255000,0.090291,0.103564,128.791,0.040197,0.953312,0.416147,1.80E-05,-15.798,0.179343,6,1,3,Gb,Cam|Gaj|Cam|Abj|Dam|Gaj|Cam|Faj|Fam|Cam|Aam|Fam|Gaj|Caj|Aam|Gaj|Caj|Aam|Caj|Faj|Caj|Faj|Aam|Abj|Gaj|Gam|Gaj|Caj|Aam|Eam|Caj|Aam|Caj|Aam|Abj|Gaj|Daj|Gaj|Caj|Aam|Gaj|Caj|Aam|Abj|Caj
92836,SOLDEAN135CD16BCBD,AR6G4V01187B9AD086,Queens of the Stone Age,Mosquito Song,246aa41e-8a40-4018-a6d6-8fb646418c25,233104,262000,0.388795,0.225456,98.594,0.02579,0.864742,0.490344,0.146299,-9.487,0.240694,5,0,4,Fa,Cam|Ebj|Cam|Bbj|Cam|Ebj|Cam|Fam|Gaj|Cam|Gaj|Cam|Gam|Cam|Ebj|Cam|Bbj|Cam|Gam|Cam|Gaj|Cam|Ebm|Daj|Fam|Cam|Daj|Cam|Gaj|Caj|Ebj|Cam|Ebj|Cam|Ebj|Cam|Gaj|Cam|Fam|Cam|Ebj|Cam|Ebj|Cam|Gaj|Cam|Ebj|Cam|Faj|Cam|Fam|Gaj
55954,SOBZRBY12A58A7C9D7,AR4KS8C1187FB4CF3D,Tori Amos,Purple People [Live],c0b2500e-0cef-4130-869d-732b23ed9df5,233104,255000,0.393506,0.114668,116.652,0.033835,0.840265,0.385866,0.000244,-10.895,0.124901,10,0,4,Bb,Gaj|Cam|Gaj|Ebj|Gaj|Abj|Gaj|Abm|Gaj|Abj|Fam|Ebj|Cam|Fam|Gaj|Cam|Abj|Gaj|Cam|Abj|Cam|Abj|Gam|Cam|Gaj|Cam|Abj|Ebj|Ebm|Cam|Gaj|Fam|Cam|Abj|Gaj|Gam|Bbj|Cam|Abm|Gaj|Gam|Bbj|Ebj|Abj|Gaj|Abj|Cam|Abm|Gam|Bbj|Ebj|Gaj|Cam|Fam|Abm|Cam|Abj|Abm|Gaj|Abm|Cam|Abj|Cam|Aam
56683,SOCYJRO12AB0183CF5,ARH5Y3F1187FB4A177,Don Williams,The Rose,2fdddb8b-e983-46e4-97fe-4491af6557f5,233104,255000,0.323827,0.114509,130.227,0.02791,0.845574,0.504595,0,-7.911,0.180141,0,1,4,Ca,Caj|Gaj|Aam|Caj|Gaj|Faj|Caj|Faj|Caj|Gaj|Faj|Caj|Gaj|Caj|Gaj|Faj|Caj|Eam|Aam|Caj|Gaj|Caj|Gaj|Caj|Gaj|Faj|Eam|Caj|Faj|Caj|Gaj|Faj|Caj
143345,SOUTSBN12AB01861AD,AR4EQ231187B99368F,The Fray,Ungodly Hour,2ddd167f-5b8a-4372-b350-6ad50493bac0,233104,255000,0.273787,0.24501,81.928,0.033262,0.481805,0.563462,0.000135,-12.995,0.190756,3,1,4,Eb,Gbm|Bbm|Caj|Aam|Gbj|Caj|Eam|Faj|Caj|Daj|Gaj|Aam|Faj|Caj|Faj|Gam|Eam|Caj|Faj|Caj|Aam|Caj|Aam|Caj|Gaj|Eam|Aam|Faj|Caj|Aam|Gaj|Caj|Faj|Caj|Aam|Caj|Aam|Caj|Eam|Caj|Gaj|Caj|Daj|Gam|Caj|Faj|Caj|Faj|Dam|Bbj|Caj|Faj|Caj|Faj|Caj|Eam|Caj|Faj|Gaj|Caj|Faj|Caj|Faj|Caj|Faj|Caj|Faj|Caj|Dam|Bbj|Faj
131782,SOHQFLV12A6D4F863A,ARVN9FZ1187FB393F1,Snow Patrol,You Could Be Happy,a66999a7-ae5c-460e-ba94-1a01143ae847,233104,255000,0.314291,0.072732,110.939,0.027521,0.515004,0.64912,7.00E-06,-9.718,0.227123,5,1,4,Fa,Eam|Aam|Caj|Eam|Aam|Eam|Faj|Aam|Eam|Faj|Aam|Caj|Daj|Dam|Caj|Daj|Caj|Aam|Faj|Aam|Faj|Eam|Caj|Faj|Dam|Caj|Faj|Eam|Faj|Caj|Eam|Faj|Caj|Faj|Caj|Dam|Caj|Faj|Eam|Faj|Dam|Aam|Fam|Gaj|Faj|Gaj|Fam|Caj|Gaj|Faj|Cam|Daj
123338,SOWKGCO12AC4687E42,ARSPUJF1187B9A14B8,Death Cab for Cutie,A Lack Of Color,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,233105,276000,0.337433,0.14171,135.826,0.028814,0.805044,0.634573,0.002564,-12.125,0.346801,3,1,4,Eb,Aam|Caj|Aam|Faj|Caj|Aam|Faj|Caj|Aam|Faj|Aam|Caj|Aam|Faj|Caj|Faj|Caj|Aam|Faj|Caj|Aam|Faj|Caj|Aam|Dam|Aam|Caj|Aam|Faj|Gaj|Eaj|Aam|Caj|Faj|Gaj|Abm|Aam|Caj|Aam|Faj|Aam|Caj|Aam|Faj|Caj|Faj|Caj|Faj|Aam|Eam|Aam
42771,SOZLNTD136C964A19B,ARAKARO1187B9A1EB6,George Michael,Jesus to a child,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,233117,353000,0.412131,0.083594,173.638,0.027691,0.325376,0.541488,0.000644,-11.794,0.176525,1,0,4,Db,Cam|Gaj|Cam|Fam|Bbj|Faj|Cam|Gaj|Faj|Cam|Abj|Caj|Bbj|Faj|Caj|Cam|Gaj|Abj|Gaj|Bbj|Faj|Cam|Fam|Ebj|Gam|Ebj|Gaj|Caj|Cam|Gam|Abj|Gam|Fam|Cam|Faj|Cam|Faj|Cam|Fam|Gaj|Faj|Cam|Gaj|Fam|Gam|Cam|Fam|Abj|Eam|Bbj|Faj|Cam|Faj|Gaj|Gam|Cam|Eam|Bbj|Cam|Fam|Ebj|Caj|Gam|Ebj|Gaj|Cam|Abj|Gam|Fam|Gaj|Faj|Cam|Gam|Abj|Gam|Fam|Gaj|Faj|Cam|Ebj|Gam|Caj|Gam|Caj|Fam|Cam|Aam|Fam|Gaj|Fam|Cam|Faj|Abj|Gam|Fam|Ebj|Cam|Gam|Cam|Fam|Cam|Bbm|Ebj|Cam|Bbj|Cam|Gaj|Faj
162355,SOAZMBS14B14A57BE4,ARYQTSU122BCFCA4C5,Susan Boyle,Wild Horses,eefcf168-6b1b-46ec-9b75-f8a01161abb5,233117,353000,0.192787,0.144039,87.932,0.035922,0.936639,0.244815,0.002452,-10.207,0.097229,8,1,3,Ab,Eam|Caj|Eam|Caj|Dam|Faj|Caj|Gaj|Eam|Caj|Eam|Caj|Aam|Dam|Aam|Gaj|Dam|Aam|Faj|Caj|Gaj|Faj|Caj|Gaj|Eam|Caj|Eam|Dam|Faj|Caj|Gaj|Eam|Caj|Eam|Caj|Dam|Faj|Caj|Dam|Faj|Caj|Gaj|Dam|Faj|Caj|Gaj|Faj
156179,SOHNGMJ1374097E6C1,AREQIT21187B9AEB7F,Dusty Springfield,Beautiful Soul,b896aa8c-2761-40ce-b485-0e1fffd26167,233118,367000,0.322221,0.142169,114.511,0.032108,0.711701,0.369408,3.00E-06,-14.045,0.166384,8,1,4,Ab,Gaj|Caj|Gaj|Dam|Gaj|Caj|Gaj|Bam|Eam|Aam|Dam|Gaj|Caj|Gaj|Eam|Aam|Gaj|Caj|Gaj|Gam|Caj|Gaj|Faj|Caj|Gaj|Caj|Gaj|Caj|Gaj|Eam|Aam|Gaj|Gam|Gaj|Caj|Gaj|Gam
53339,SOQGCII12A6701CD92,ARN5NHX1187FB4F755,The Smashing Pumpkins,Crestfallen,2b42ec56-6785-4ed8-b3cb-190f750111bb,233118,367000,0.591305,0.170206,84.034,0.02947,0.301853,0.465105,0.023736,-10.534,0.37917,9,0,4,Aa,Cam|Gam|Bbj|Fam|Bbj|Cam|Bbj|Ebj|Cam|Bbj|Abj|Cam|Caj|Ebj|Fam|Bbj|Ebj|Bbj|Ebj|Bbj|Ebj|Bbj|Caj|Cam|Bbj|Cam|Ebj|Bbj|Ebj|Bbj|Cam|Bbj|Cam|Ebj|Bbj|Ebj|Bbj|Fam|Bbj|Abj|Bbj|Ebj|Bbj|Ebj|Bbj|Ebj|Bbj|Gam|Bbj|Ebj|Gam|Cam|Dbm
49461,SOPGLXR13E90726DD1,ARTO3L81187B9ACA8C,Jeff Buckley,Everybody Here Wants You,e6e879c0-3d56-4f12-b3c5-3ce459661a8e,233118,367000,0.361596,0.157015,120.513,0.044021,0.543658,0.704577,8.20E-05,-11.519,0.611136,0,1,4,Ca,Gbm|Faj|Gbm|Gaj|Gbm|Aam|Eaj|Aam|Caj|Aam|Eam|Aam|Eaj|Aam|Eam|Aam|Eam|Aam|Eam|Aam|Aaj|Aam|Eam|Bam|Aam|Caj|Aaj|Aam|Caj|Aam|Eam|Aam|Caj|Eam|Faj|Caj|Bbm|Fam|Caj|Bbm|Caj|Gaj|Eam|Aaj|Faj|Cam|Aam|Caj|Eaj|Faj|Caj|Faj|Caj|Faj|Gaj|Faj|Caj|Eam|Faj|Caj|Faj|Caj|Faj|Caj|Gaj|Faj|Caj|Gaj|Faj|Gam|Aam|Faj|Eam|Dam|Aam|Faj
4285,SOOOCHU13F62A3054B,AR8XG9J1187FB418C1,Jerry Butler,For your precious love,fec55784-ff5c-4992-83dd-1f7c4b10c6bf,233118,367000,0.32331,0.490199,153.276,0.045229,0.910991,0.418183,0.001627,-12.755,0.311691,2,1,4,Da,Eaj|Aaj|Faj|Aam|Fam|Eaj|Faj|Ebm|Eaj|Aam|Faj|Gaj|Caj|Aam|Faj|Gaj|Caj|Aam|Faj|Cam|Caj|Aam|Caj|Cam|Caj|Aam|Dam|Gaj|Caj|Cam|Caj|Bbm|Faj|Gaj|Cam|Caj|Aaj|Dam|Dbm|Gaj|Aam|Eaj|Gaj|Dam|Caj|Fam|Cam|Aam|Bbm|Caj|Gaj|Fam|Caj|Gaj|Aaj|Aam|Dam|Aam|Caj|Aaj|Bbj|Gaj|Ebj|Abj|Ebm|Bbm|Dbm|Caj|Cam|Aam|Fam|Caj|Aam
11020,SOCRPSQ13134384421,AR4ZNBW1187FB554B8,Tony Bennett,I wanna be around,7268ff55-3ac2-4546-a0cf-d7273840472f,233118,360000,0.336508,0.074316,69.744,0.033411,0.749705,0.511909,0,-10.242,0.37136,10,1,4,Bb,Ebj|Faj|Ebm|Dam|Caj|Abj|Dam|Gaj|Dam|Eam|Gaj|Cam|Gaj|Aaj|Daj|Faj|Aam|Cam|Dam|Abm|Eam|Gaj|Aam|Gaj|Faj|Gaj|Eaj|Aaj|Aam|Daj|Dam|Gaj|Caj|Gam
100164,SORONIS14AF3CC71F0,AR2C1RF1187B9B53EF,Astor Piazzolla,Milonga Del Angel,b265db80-4e65-4977-b654-3801b290bfbb,233118,367000,0.039131,0.100251,100.923,0.044619,0.968034,0.28404,0.613724,-23.673,0.039975,5,1,4,Fa,Baj|Dam|Aaj|Cam|Gam|Caj|Eam|Caj|Baj|Aaj|Caj|Dbm|Eam|Aam|Eam|Aam|Dam|Aam|Dam|Caj|Cam|Gaj|Caj|Aam|Dbm|Gaj|Cam|Gam|Fam|Dam|Gam|Ebm|Eam|Bam|Aaj|Cam|Gbm|Aam|Eam|Caj|Gam|Cam|Caj|Gam|Cam|Daj|Faj|Daj|Baj|Dam|Cam|Gaj|Ebm|Eam|Gaj|Gbj|Gaj|Aam|Gbj|Caj
92780,SODDZSW144BFA0F855,ARL4TII1187B9B46E1,Queen,These Are The Days Of Our Lives,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,233118,367000,0.253067,0.041985,112.494,0.030748,0.358414,0.69315,0.000129,-17.475,0.564387,0,1,4,Ca,Cam|Gbm|Cam|Caj|Faj|Caj|Faj|Caj|Gaj|Dam|Aam|Gaj|Caj|Faj|Caj|Faj|Gam|Faj|Gaj|Faj|Caj|Faj|Aam|Faj|Caj|Gaj|Dam|Aam|Gaj|Caj|Faj|Caj|Faj|Caj|Faj|Gaj|Faj|Dam|Aam|Caj|Eam|Faj|Gam|Gaj|Dam|Aam|Eam|Gam|Faj|Gaj|Gam|Caj|Faj|Caj|Faj|Gbm|Faj|Caj|Cam|Gbm|Cam
69032,SOHMMXF13E9080B8D1,ARUN2OO1187B9A7BF3,Sting,They Dance Alone (Gueca Solo),7944ed53-2a58-4035-9b93-140a71e41c34,233118,360000,0.320485,0.470662,132.546,0.034101,0.717374,0.555112,0.001479,-16.286,0.404712,9,1,4,Aa,Cam|Caj|Aam|Daj|Cam|Caj|Aam|Daj|Gaj|Aam|Caj|Faj|Bbj|Gaj|Dam|Cam|Gaj|Caj|Aam|Caj|Cam|Daj|Gaj|Caj|Aam|Cam|Daj|Gaj|Caj|Bbj|Gaj|Caj|Gaj|Abj|Gaj|Faj|Caj|Faj|Caj|Faj|Caj|Faj|Caj|Cam|Caj|Cam|Caj|Gaj|Caj|Aam|Gaj|Caj|Aam|Daj|Gaj|Caj|Aam|Baj|Cam|Gaj|Caj|Bbj|Caj|Gaj|Dam|Abj|Gaj|Caj|Faj|Caj|Faj|Caj|Faj|Aam|Dam|Aam|Caj|Dam|Caj|Aam|Caj|Cam|Aam|Caj|Faj|Aam|Caj|Faj|Aam|Caj|Aam|Caj|Aam|Caj|Aam|Caj|Aam|Caj|Faj
40533,SOISEBS1376D80E76D,ARBJ22B1187B9AD31C,Norah Jones,Thinking About You,985c709c-7771-4de3-9024-7bda29ebe3f9,233118,367000,0.299433,0.218848,123.597,0.030041,0.605047,0.649891,0.011811,-10.76,0.276792,8,1,4,Ab,Eam|Daj|Caj|Eam|Caj|Bam|Faj|Caj|Aam|Bbj|Gam|Aaj|Dam|Caj|Aaj|Caj|Dam|Caj|Dam|Eam|Gaj|Ebj|Cam|Aaj|Caj|Eam|Dam|Faj|Caj|Gaj|Bbj|Gam|Eam|Aam|Eam|Dam|Caj|Dam|Caj|Faj|Eam|Gaj|Ebj|Bbj|Dam|Eam|Bbj|Cam|Dam|Aam|Dam|Caj|Bbj|Dam|Eam|Gaj|Fam|Dam|Fam|Eam|Dam|Caj
136511,SOUHNQN12AF72A3DE3,ARAL4561187B999C82,Corinne Bailey Rae,Till It Happens to You,bc85c6f6-6b06-44c1-8754-ef32c1e6b824,233118,360000,0.218926,0.082618,119.575,0.052585,0.812609,0.603169,0.000121,-11.824,0.083111,1,0,3,Db,Cam|Gam|Cam|Gaj|Cam|Gaj|Fam|Gam|Fam|Gam|Faj|Gaj|Ebj|Faj|Abj|Abm|Ebj|Abj|Ebj|Abj|Fam|Eaj|Caj|Cam|Faj|Gaj|Faj|Gaj|Cam|Gaj|Fam|Bbm|Fam|Abj|Faj|Fam|Gaj|Ebj|Faj|Abj|Ebj|Cam|Abj|Ebj|Abj|Fam|Gam|Caj|Fam|Faj|Gam|Ebm|Fam|Gam|Gbj|Fam|Cam|Faj|Gaj|Faj|Cam|Fam|Gaj|Cam|Gam|Cam|Gaj|Cam|Caj|Cam|Gaj|Cam|Gaj
21116,SOJHGSX13779C6DB81,AR6XZ861187FB4CECD,The Beatles,I'll Follow The Sun,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,233119,395000,0.359905,0.112345,133.718,0.029402,0.765083,0.67299,4.30E-05,-11.689,0.720334,0,1,4,Ca,Caj|Gaj|Cam|Aam|Gaj|Faj|Gaj|Caj|Gaj|Cam|Caj|Dam|Caj|Dam|Caj|Dam|Gaj|Caj|Aam|Caj|Dam|Caj|Dam|Cam|Gaj|Caj|Aam|Cam|Caj
67377,SOFKTOS12A8C133717,ARH6W4X1187B99274F,Radiohead,All I Need,a74b1b7f-71a5-4011-9441-d0b5e4122711,233119,381000,0.456793,0.140048,88.033,0.035795,0.537507,0.670735,0.578723,-8.812,0.080152,4,0,4,Ea,Abj|Abm|Abj|Abm|Cam|Abj|Cam|Abj|Cam|Abj|Cam|Abj|Ebj|Abj|Ebj|Abj|Cam|Abj|Cam|Abj|Cam|Abj|Cam|Abj|Cam|Abj|Cam|Abj|Cam|Abj|Cam|Abj
143982,SOPMEWI14F91E48DE7,AR3MT9L1187B9A5F2E,Amニ_ニ_lia Rodrigues,Fado Portugues,6b605219-90fa-465e-82ae-60d2347bd030,233119,381000,0.0459,0.217002,128.214,0.051839,0.847839,0.497216,0,-16.19,0.469311,7,1,5,Ga,Ebj|Bbj|Daj|Aam|Gam|Gaj|Daj|Bam
49801,SOIANWA148B9598912,ARUAG4R1187FB53500,Joe Cocker,Just Like Always,32f2d6bd-c22b-42cf-a7bc-0c4b48cd2bcb,233119,381000,0.206147,0.702939,130.809,0.037031,0.919154,0.425083,0.340637,-17.464,0.2705,10,1,4,Bb,Caj|Gaj|Eam|Gaj|Eam|Gaj|Aam|Gaj|Caj|Gam|Gaj|Eam|Gaj|Caj|Aam|Gam|Caj|Gaj|Caj|Gaj|Caj|Gaj|Caj|Aam|Gaj|Faj|Caj|Gaj|Eam|Bam|Gaj|Aaj|Daj|Aam|Gaj|Caj|Gaj|Ebj|Abj|Gaj|Bbm|Cam|Bbm|Faj|Bbj|Gaj
53305,SOLKYJW12A6701C4C8,ARN5NHX1187FB4F755,The Smashing Pumpkins,Mellon collie and the infinite sadness,2b42ec56-6785-4ed8-b3cb-190f750111bb,233119,381000,0.029576,0.114163,146.299,0.034148,0.963035,0.268864,0.801168,-22.966,0.143372,6,1,4,Gb,Gaj|Aam|Gaj|Bbj|Dam|Caj|Bbj|Gaj|Aam|Caj|Gaj|Caj|Gaj|Gam|Eam|Dam|Aaj|Dam|Caj|Gam|Gaj|Caj|Gaj|Dam|Aam|Gaj
55070,SOPOSBG12B0B80937D,ARTASUV1187B9A2B67,Frank Sinatra,World We Knew (Over and Over),197450cd-0124-4164-b723-3c22dd16494d,233131,451000,0.417359,0.17347,53.537,0.034453,0.756582,0.166927,4.20E-05,-12.179,0.51932,10,0,5,Bb,Cam|Abj|Gaj|Caj|Fam|Gaj|Cam|Gaj|Eam|Faj|Eam|Baj|Dam|Gaj|Eam|Aam|Gam|Cam|Fam|Cam|Fam|Daj|Eam|Faj|Eam|Faj|Eam|Caj|Gam|Cam|Fam|Cam|Gaj|Caj
162404,SOLUFSX12AF72A0C9C,ARM2HZ11187B990231,Vasco Rossi,Vita Spericolata (Live Anthology),3bf74908-e8b3-4158-8fae-4fd795bb4474,233131,451000,0.747643,0.965589,117.564,0.045985,0.718618,0.392029,9.10E-05,-7.212,0.261859,0,1,4,Ca,Caj|Faj|Eam|Caj|Gaj|Fam|Gbm|Caj|Eam|Caj|Gaj|Faj|Fam|Caj|Faj|Dam|Caj|Faj|Caj|Faj|Cam|Aam|Eam|Caj|Aam|Caj|Eam|Caj|Fam|Gam|Faj|Caj|Aam|Faj|Caj|Faj|Caj|Faj|Dam|Caj|Eam|Gaj|Caj|Eaj|Faj|Aam|Eam|Fam|Cam|Gaj|Faj|Caj|Faj|Gam|Caj|Faj|Caj|Fam|Caj|Fam|Cam|Abj|Fam
